44917618,Motorola Inc.,P7389  ,,,
44917620,Motorola Inc.,P7389  ,,,
44917630,Motorola Inc.,P7389  ,,,
44917640,Motorola Inc.,P7389  ,,,
44917650,Motorola Inc.,P7389  ,,,
44917661,Motorola Inc.,P7389  ,,,
44917667,Motorola Inc.,P7389  ,,,
44917669,Motorola Inc.,P7389  ,,,
44917680,Motorola Inc.,P7389  ,,,
44917693,Motorola Inc.,P7389  ,,,
44917700,Motorola Inc.,MI2-4A11  ,,,
44917700,Motorola Inc.,unknown  ,,,
44917701,Motorola Inc.,INCONNU  ,,,
44917707,Motorola Inc.,INCONNU  ,,,
44917800,Samsung Electronics ,SGH 2400  ,,,
44917800,Samsung Electronics,SGH-2400  ,,,
44917826,Samsung Electronics,SGH-2400  ,,,
44917880,Samsung Electronics ,SGH 2400  ,,,
44917889,Samsung Electronics,SGH-2400  ,,,
44917890,Samsung Electronics,SGH-2400  ,,,
44917891,Samsung Electronics,SGH-2400  ,,,
44917892,Samsung Electronics,SGH-2400  ,,,
44917893,Samsung Electronics,SGH-2400  ,,,
44917900,Samsung Electronics ,SGH 2100  ,,,
44917900,Samsung Electronics,SGH-2100E  ,,,
44917989,Samsung Electronics,SGH-2100  ,,,
44918100,Telit Mobile Terminals,9930DF  ,,,
44919100,Siemens AG ,C 35i  ,,,
44919100,Siemens AG,C35i  ,,,
44919110,Siemens AG,C35i  ,,,
44919111,Siemens AG,C35i  ,,,
44919132,Siemens AG,C35i  ,,,
44919133,Siemens AG,C35i  ,,,
44919137,Siemens AG,C35i  ,,,
44919138,Siemens AG,C35i  ,,,
44919139,Siemens AG,C35i  ,,,
44919141,Siemens AG,C35i  ,,,
44919142,Siemens AG,C35i  ,,,
44919143,Siemens AG,C35i  ,,,
44919144,Siemens AG,C35i  ,,,
44919145,Siemens AG,C35i  ,,,
44919146,Siemens AG,C35i  ,,,
44919147,Siemens AG,C35i  ,,,
44919148,Siemens AG,C35i  ,,,
44919149,Siemens AG,C35i  ,,,
44919151,Siemens AG,C35i  ,,,
44919152,Siemens AG,C35i  ,,,
44919153,Siemens AG,C35i  ,,,
44919154,Siemens AG,C35i  ,,,
44919155,Siemens AG,C35i  ,,,
44919156,Siemens AG,C35i  ,,,
44919157,Siemens AG,C35i  ,,,
44919158,Siemens AG,C35i  ,,,
44919159,Siemens AG,C35i  ,,,
44919160,Siemens AG,C35i  ,,,
44919161,Siemens AG,C35i  ,,,
44919170,Siemens AG,C35i  ,,,
44919171,Siemens AG,C35i  ,,,
44919172,Siemens AG,C35i  ,,,
44919173,Siemens AG,C35i  ,,,
44919174,Siemens AG,C35i  ,,,
44919183,Siemens AG ,C 35i  ,,,
44919200,Siemens AG,C3508i  ,,,
44919235,Siemens AG,C35i  ,,,
44919236,Siemens AG,C35i  ,,,
44919237,Siemens AG,C35i  ,,,
44919238,Siemens AG,C35i  ,,,
44919239,Siemens AG,C35i  ,,,
44919240,Siemens AG,C35i  ,,,
44919241,Siemens AG,C35i  ,,,
44919242,Siemens AG,C35i  ,,,
44919251,Siemens AG,C35i  ,,,
44919252,Siemens AG,C35i  ,,,
44919270,Siemens AG,C35i  ,,,
44919300,Siemens AG,C35  ,,,
44919337,Siemens AG,C35i  ,,,
44919351,Siemens AG,C35i  ,,,
44919352,Siemens AG,C35i  ,,,
44919370,Siemens AG ,C35 S30880-S4000  ,,,
44919400,Siemens AG ,M 35i  ,,,
44919400,Siemens AG,M35i  ,,,
44919437,Siemens AG,M35i  ,,,
44919438,Siemens AG,M35i  ,,,
44919439,Siemens AG,M35i  ,,,
44919451,Siemens AG,M35i  ,,,
44919452,Siemens AG,M35i  ,,,
44919453,Siemens AG,M35i  ,,,
44919454,Siemens AG,M35i  ,,,
44919455,Siemens AG,M35i  ,,,
44919456,Siemens AG,M35i  ,,,
44919457,Siemens AG,M35i  ,,,
44919458,Siemens AG,M35i  ,,,
44919459,Siemens AG,M35i  ,,,
44919465,Siemens AG,M35i  ,,,
44919470,Siemens AG,M35i  ,,,
44919471,Siemens AG,M35i  ,,,
44919472,Siemens AG,M35i  ,,,
44919483,Siemens AG,M35i  ,,,
44919500,Siemens AG,3518i  ,,,
44919537,Siemens AG,M35i  ,,,
44919538,Siemens AG,M35i  ,,,
44919539,Siemens AG,M35i  ,,,
44919551,Siemens AG,M35i  ,,,
44919600,Siemens AG,M35  ,,,
44919637,Siemens AG,M35   ,,,
44919651,Siemens AG,M35   ,,,
44919700,Siemens AG ,S 35i  ,,,
44919700,Siemens AG,S35i  ,,,
44919737,Siemens AG,S35i  ,,,
44919738,Siemens AG,S35i  ,,,
44919751,Siemens AG,S35i  ,,,
44919752,Siemens AG,S35i  ,,,
44919753,Siemens AG,S35i  ,,,
44919754,Siemens AG,S35i  ,,,
44919755,Siemens AG,S35i  ,,,
44919761,Siemens AG,S35i  ,,,
44919783,Siemens AG ,S 35i  ,,,
44919800,Siemens AG,3568i  ,,,
44919837,Siemens AG,S35i  ,,,
44919838,Siemens AG ,3568I S30880-S4100  ,,,
44919851,Siemens AG,S35i  ,,,
44919900,Nokia Mobile Phones Ltd,3210  ,,,
44919900,Nokia Mobile Phones Ltd ,3210  ,,,
44919910,Nokia Mobile Phones Ltd,3210  ,,,
44919920,Nokia Mobile Phones Ltd,3210  ,,,
44919930,Nokia Mobile Phones Ltd,3210  ,,,
44919940,Nokia Mobile Phones Ltd,3210  ,,,
44919960,Nokia Mobile Phones Ltd,3210  ,,,
44919970,Nokia Mobile Phones Ltd,3210  ,,,
44919980,Nokia Mobile Phones Ltd,3210  ,,,
44919988,Nokia Mobile Phones Ltd,3210  ,,,
44919991,Nokia Mobile Phones Ltd,3210  ,,,
44919992,Nokia Mobile Phones Ltd,3210  ,,,
44919993,Nokia Mobile Phones Ltd,3210  ,,,
44920000,Nokia Mobile Phones Ltd ,3210  ,,,
44920000,Nokia Mobile Phones Ltd,3210  ,,,
44920010,Nokia Mobile Phones Ltd,3210  ,,,
44920020,Nokia Mobile Phones Ltd,3210  ,,,
44920030,Nokia Mobile Phones Ltd,3210  ,,,
44920040,Nokia Mobile Phones Ltd,3210  ,,,
44920060,Nokia Mobile Phones Ltd,3210  ,,,
44920070,Nokia Mobile Phones Ltd,3210  ,,,
44920080,Nokia Mobile Phones Ltd,3210  ,,,
44920088,Nokia Mobile Phones Ltd,3210  ,,,
44920091,Nokia Mobile Phones Ltd,3210  ,,,
44920092,Nokia Mobile Phones Ltd,3210  ,,,
44920093,Nokia Mobile Phones Ltd,3210  ,,,
44920100,Nokia Mobile Phones Ltd ,3210  ,,,
44920100,Nokia Mobile Phones Ltd,3210  ,,,
44920110,Nokia Mobile Phones Ltd,3210  ,,,
44920120,Nokia Mobile Phones Ltd,3210  ,,,
44920130,Nokia Mobile Phones Ltd,3210  ,,,
44920140,Nokia Mobile Phones Ltd,3210  ,,,
44920160,Nokia Mobile Phones Ltd,3210  ,,,
44920170,Nokia Mobile Phones Ltd,3210  ,,,
44920180,Nokia Mobile Phones Ltd,3210  ,,,
44920188,Nokia Mobile Phones Ltd,3210  ,,,
44920191,Nokia Mobile Phones Ltd,3210  ,,,
44920192,Nokia Mobile Phones Ltd,3210  ,,,
44920193,Nokia Mobile Phones Ltd,3210  ,,,
44920200,Nokia Mobile Phones Ltd ,3210  ,,,
44920200,Nokia Mobile Phones Ltd,NSE-8 / 3210  ,,,
44920210,Nokia Mobile Phones Ltd,3210  ,,,
44920220,Nokia Mobile Phones Ltd,3210  ,,,
44920230,Nokia Mobile Phones Ltd,3210  ,,,
44920240,Nokia Mobile Phones Ltd,3210  ,,,
44920260,Nokia Mobile Phones Ltd,3210  ,,,
44920270,Nokia Mobile Phones Ltd,3210  ,,,
44920280,Nokia Mobile Phones Ltd,3210  ,,,
44920288,Nokia Mobile Phones Ltd,3210  ,,,
44920291,Nokia Mobile Phones Ltd,3210  ,,,
44920292,Nokia Mobile Phones Ltd,3210  ,,,
44920293,Nokia Mobile Phones Ltd,3210  ,,,
44920300,Nokia Mobile Phones Ltd,3210  ,,,
44920300,Nokia Mobile Phones Ltd ,3210  ,,,
44920310,Nokia Mobile Phones Ltd,3210  ,,,
44920320,Nokia Mobile Phones Ltd,3210  ,,,
44920330,Nokia Mobile Phones Ltd,3210  ,,,
44920340,Nokia Mobile Phones Ltd,3210  ,,,
44920360,Nokia Mobile Phones Ltd,3210  ,,,
44920370,Nokia Mobile Phones Ltd,3210  ,,,
44920380,Nokia Mobile Phones Ltd,3210  ,,,
44920388,Nokia Mobile Phones Ltd,3210  ,,,
44920391,Nokia Mobile Phones Ltd,3210  ,,,
44920392,Nokia Mobile Phones Ltd,3210  ,,,
44920393,Nokia Mobile Phones Ltd,3210  ,,,
44920400,Nokia Mobile Phones Ltd,3210  ,,,
44920410,Nokia Mobile Phones Ltd,3210  ,,,
44920420,Nokia Mobile Phones Ltd,3210  ,,,
44920430,Nokia Mobile Phones Ltd,3210  ,,,
44920440,Nokia Mobile Phones Ltd,3210  ,,,
44920460,Nokia Mobile Phones Ltd,3210  ,,,
44920470,Nokia Mobile Phones Ltd,3210  ,,,
44920480,Nokia Mobile Phones Ltd,3210  ,,,
44920488,Nokia Mobile Phones Ltd,3210  ,,,
44920491,Nokia Mobile Phones Ltd,3210  ,,,
44920492,Nokia Mobile Phones Ltd,3210  ,,,
44920493,Nokia Mobile Phones Ltd,3210  ,,,
44920500,Nokia Mobile Phones Ltd,7110  ,,,
44920600,Nokia Mobile Phones Ltd ,3210  ,,,
44920600,Nokia Mobile Phones Ltd,3210  ,,,
44920610,Nokia Mobile Phones Ltd,3210  ,,,
44920620,Nokia Mobile Phones Ltd,3210  ,,,
44920630,Nokia Mobile Phones Ltd,3210  ,,,
44920640,Nokia Mobile Phones Ltd,3210  ,,,
44920660,Nokia Mobile Phones Ltd,3210  ,,,
44920670,Nokia Mobile Phones Ltd,3210  ,,,
44920680,Nokia Mobile Phones Ltd,3210  ,,,
44920688,Nokia Mobile Phones Ltd,3210  ,,,
44920691,Nokia Mobile Phones Ltd,3210  ,,,
44920692,Nokia Mobile Phones Ltd,3210  ,,,
44920693,Nokia Mobile Phones Ltd,3210  ,,,
44920700,Nokia Mobile Phones Ltd,3210  ,,,
44920710,Nokia Mobile Phones Ltd,3210  ,,,
44920720,Nokia Mobile Phones Ltd,3210  ,,,
44920730,Nokia Mobile Phones Ltd,3210  ,,,
44920740,Nokia Mobile Phones Ltd,3210  ,,,
44920760,Nokia Mobile Phones Ltd,3210  ,,,
44920770,Nokia Mobile Phones Ltd,3210  ,,,
44920780,Nokia Mobile Phones Ltd,3210  ,,,
44920788,Nokia Mobile Phones Ltd,3210  ,,,
44920791,Nokia Mobile Phones Ltd,3210  ,,,
44920792,Nokia Mobile Phones Ltd,3210  ,,,
44920793,Nokia Mobile Phones Ltd,3210  ,,,
44920800,Nokia Mobile Phones Ltd ,6150  ,,,
44920800,Nokia Mobile Phones Ltd,6150  ,,,
44920810,Nokia Mobile Phones Ltd,6150  ,,,
44920820,Nokia Mobile Phones Ltd,6150  ,,,
44920830,Nokia Mobile Phones Ltd,6150  ,,,
44920840,Nokia Mobile Phones Ltd,6150  ,,,
44920860,Nokia Mobile Phones Ltd,6150  ,,,
44920870,Nokia Mobile Phones Ltd,6150  ,,,
44920880,Nokia Mobile Phones Ltd,6150  ,,,
44920888,Nokia Mobile Phones Ltd,6150  ,,,
44920891,Nokia Mobile Phones Ltd,6150  ,,,
44920892,Nokia Mobile Phones Ltd,6150  ,,,
44920893,Nokia Mobile Phones Ltd,6150  ,,,
44920900,Nokia Mobile Phones Ltd ,5110  ,,,
44920900,Nokia Mobile Phones Ltd,5110  ,,,
44920910,Nokia Mobile Phones Ltd,5110  ,,,
44920920,Nokia Mobile Phones Ltd,5110  ,,,
44920930,Nokia Mobile Phones Ltd,5110  ,,,
44920940,Nokia Mobile Phones Ltd,5110  ,,,
44920960,Nokia Mobile Phones Ltd,5110  ,,,
44920970,Nokia Mobile Phones Ltd,5110  ,,,
44920980,Nokia Mobile Phones Ltd,5110  ,,,
44920991,Nokia Mobile Phones Ltd,5110  ,,,
44920992,Nokia Mobile Phones Ltd,5110  ,,,
44920993,Nokia Mobile Phones Ltd,5110  ,,,
44921000,Nokia Mobile Phones Ltd,5130  ,,,
44921010,Nokia Mobile Phones Ltd,5130  ,,,
44921020,Nokia Mobile Phones Ltd,5130  ,,,
44921030,Nokia Mobile Phones Ltd,5130  ,,,
44921040,Nokia Mobile Phones Ltd,5130  ,,,
44921060,Nokia Mobile Phones Ltd,5130  ,,,
44921070,Nokia Mobile Phones Ltd,5130  ,,,
44921080,Nokia Mobile Phones Ltd,5130  ,,,
44921091,Nokia Mobile Phones Ltd,5130  ,,,
44921092,Nokia Mobile Phones Ltd,5130  ,,,
44921093,Nokia Mobile Phones Ltd,5130  ,,,
44921100,Nokia Mobile Phones Ltd,9110  ,,,
44921100,Nokia Mobile Phones Ltd ,9110  ,,,
44921110,Nokia Mobile Phones Ltd,9110  ,,,
44921120,Nokia Mobile Phones Ltd,9110  ,,,
44921130,Nokia Mobile Phones Ltd,9110  ,,,
44921140,Nokia Mobile Phones Ltd,9110  ,,,
44921160,Nokia Mobile Phones Ltd,9110  ,,,
44921170,Nokia Mobile Phones Ltd,9110  ,,,
44921180,Nokia Mobile Phones Ltd,9110  ,,,
44921191,Nokia Mobile Phones Ltd,9110  ,,,
44921200,Nokia Mobile Phones Ltd,PremiCell  ,,,
44921210,Nokia Mobile Phones Ltd ,PremiCell (Fixed Mo  ,,,
44921300,Nokia Mobile Phones Ltd,PremiCell9i/18i  ,,,
44921400,Nokia Mobile Phones Ltd ,6210  ,,,
44921400,Nokia Mobile Phones Ltd,6210  ,,,
44921410,Nokia Mobile Phones Ltd,6210  ,,,
44921420,Nokia Mobile Phones Ltd,6210  ,,,
44921430,Nokia Mobile Phones Ltd,6210  ,,,
44921440,Nokia Mobile Phones Ltd,6210  ,,,
44921460,Nokia Mobile Phones Ltd,6210  ,,,
44921470,Nokia Mobile Phones Ltd,6210  ,,,
44921480,Nokia Mobile Phones Ltd,6210  ,,,
44921488,Nokia Mobile Phones Ltd,6210  ,,,
44921491,Nokia Mobile Phones Ltd,6210  ,,,
44921492,Nokia Mobile Phones Ltd,6210  ,,,
44921493,Nokia Mobile Phones Ltd,6210  ,,,
44921500,Nokia Mobile Phones Ltd,6091  ,,,
44921520,Nokia Mobile Phones Ltd ,INCONNU  ,,,
44921600,Nokia Mobile Phones Ltd,5110  ,,,
44921700,Nokia Mobile Phones Ltd,5110  ,,,
44921730,Nokia Mobile Phones Ltd ,5110  ,,,
44921800,Nokia Mobile Phones Ltd,5110  ,,,
44921810,Nokia Mobile Phones Ltd,5110  ,,,
44921820,Nokia Mobile Phones Ltd,5110  ,,,
44921830,Nokia Mobile Phones Ltd,5110  ,,,
44921840,Nokia Mobile Phones Ltd,5110  ,,,
44921860,Nokia Mobile Phones Ltd,5110  ,,,
44921870,Nokia Mobile Phones Ltd,5110  ,,,
44921880,Nokia Mobile Phones Ltd,5110  ,,,
44921891,Nokia Mobile Phones Ltd,5110  ,,,
44921892,Nokia Mobile Phones Ltd,5110  ,,,
44921893,Nokia Mobile Phones Ltd,5110  ,,,
44922000,Ecom Rolf Nied,6150-EX  ,,,
44922100,Ascom Business Systems AG,21 (Thuraya)  ,,,
44922100,Ascom Business Systems AG,Ascom 21 Satellite / GSM Mobile Phone  ,,,
44922194,Ascom Business Systems AG,HHT/SMP840  ,,,
44922200,Acer Peripherals Inc.,G530M  ,,,
44922300,Acer Peripherals Inc.,G520M  ,,,
44923500,Benefon OY,Twin  ,,,
44923569,Benefon OY,Twin  ,,,
44923600,Benefon OY,Twin DS  ,,,
44923669,Benefon OY,Twin  ,,,
44923700,Asian,TAC 2000  ,,,
44923800,Matsushita Comms Ind UK Ltd,Panasonic GD30  ,,,
44924000,Motorola Inc.,MC2-4H12  ,,,
44924000,Motorola Inc.,V2288  ,,,
44924000,Motorola Inc.,V2288  ,,,
44924001,Motorola Inc.,V2288  ,,,
44924007,Motorola Inc.,V2288  ,,,
44924008,Motorola Inc.,V2288  ,,,
44924009,Motorola Inc.,V2288  ,,,
44924018,Motorola Inc.,V2288  ,,,
44924020,Motorola Inc.,V2288  ,,,
44924030,Motorola Inc.,V2288  ,,,
44924040,Motorola Inc.,V2288  ,,,
44924041,Motorola Inc.,V2288  ,,,
44924050,Motorola Inc.,V2288  ,,,
44924061,Motorola Inc.,V2288  ,,,
44924067,Motorola Inc.,V2288  ,,,
44924069,Motorola Inc.,V2288  ,,,
44924080,Motorola Inc.,V2288  ,,,
44924093,Motorola Inc.,V2288  ,,,
44924100,Motorola Inc.,MC2-41E13  ,,,
44924100,Motorola Inc.,V3688  ,,,
44924100,Motorola Inc.,V3690  ,,,
44924118,Motorola Inc.,V3688  ,,,
44924120,Motorola Inc.,V3688  ,,,
44924200,Motorola Inc.,MT2-411A31  ,,,
44924200,Motorola Inc.,T250  ,,,
44924201,Motorola Inc.,T250  ,,,
44924207,Motorola Inc.,T250  ,,,
44924218,Motorola Inc.,T250  ,,,
44924220,Motorola Inc.,T250  ,,,
44924230,Motorola Inc.,T250  ,,,
44924240,Motorola Inc.,T250  ,,,
44924250,Motorola Inc.,T250  ,,,
44924261,Motorola Inc.,T250  ,,,
44924267,Motorola Inc.,T250  ,,,
44924269,Motorola Inc.,T250  ,,,
44924280,Motorola Inc.,T250  ,,,
44924281,Motorola Inc.,T250  ,,,
44924293,Motorola Inc.,T250  ,,,
44924300,Motorola Inc.,unknown  ,,,
44924400,Motorola Inc.,MC2-41E14  ,,,
44924400,Motorola Inc.,V3690  ,,,
44924440,Motorola Inc.,INCONNU  ,,,
44924500,Motorola Inc.,MC2-411A22  ,,,
44924500,Motorola Inc.,P7389  ,,,
44924540,Motorola Inc.,INCONNU  ,,,
44924600,Kyocera Corporation,Xoceco TG200  ,,,
44924700,Siemens AG,3508  ,,,
44924737,Siemens AG,C35i  ,,,
44924738,Siemens AG,C35i  ,,,
44924800,Siemens AG,C25 C28  ,,,
44924832,Siemens AG,C28  ,,,
44924837,Siemens AG,C28  ,,,
44924841,Siemens AG,C28  ,,,
44924851,Siemens AG,C28  ,,,
44925000,NEC Corporation,DB3800  ,,,
44925079,NEC Corporation,DB4100  ,,,
44925200,NEC Corporation,DB3300  ,,,
44925279,NEC Corporation,DB4000  ,,,
44926000,NEC Corporation,DB3300  ,,,
44926099,NEC Corporation,DB3300  ,,,
44926100,Benefon OY,Q  ,,,
44926113,Benefon OY,Q  ,,,
44926146,Benefon OY,Q  ,,,
44926169,Benefon OY,Q  ,,,
44926200,Motorola Inc.,MT2-411A32  ,,,
44926200,Motorola Inc.,P7789  ,,,
44926220,Motorola Inc.,L7089  ,,,
44926280,Motorola Inc.,L7089  ,,,
44926300,Motorola Inc.,MT2-411A23  / P7389  ,,,
44926400,Motorola Inc.,MC2-41E16 / v50  ,,,
44926401,Motorola Inc.,V50  ,,,
44926407,Motorola Inc.,V50  ,,,
44926418,Motorola Inc.,V50  ,,,
44926420,Motorola Inc.,V50  ,,,
44926430,Motorola Inc.,V50  ,,,
44926440,Motorola Inc.,V50  ,,,
44926450,Motorola Inc.,V50  ,,,
44926461,Motorola Inc.,V50  ,,,
44926467,Motorola Inc.,V50  ,,,
44926469,Motorola Inc.,V50  ,,,
44926475,Motorola Inc.,V50  ,,,
44926480,Motorola Inc.,V50  ,,,
44926493,Motorola Inc.,V50  ,,,
44926495,Motorola Inc.,V50  ,,,
44926500,Motorola Inc.,CC2-41A11  ,,,
44926500,Motorola Inc.,unknown  ,,,
44926501,Motorola Inc.,T189  ,,,
44926507,Motorola Inc.,T189  ,,,
44926518,Motorola Inc.,T189  ,,,
44926520,Motorola Inc.,T189  ,,,
44926530,Motorola Inc.,T189  ,,,
44926535,Motorola Inc.,T189  ,,,
44926540,Motorola Inc.,T189  ,,,
44926550,Motorola Inc.,T189  ,,,
44926561,Motorola Inc.,T189  ,,,
44926567,Motorola Inc.,T189  ,,,
44926569,Motorola Inc.,T189  ,,,
44926575,Motorola Inc.,T189  ,,,
44926580,Motorola Inc.,T189  ,,,
44926581,Motorola Inc.,T189  ,,,
44926582,Motorola Inc.,T189  ,,,
44926583,Motorola Inc.,T189  ,,,
44926593,Motorola Inc.,T189  ,,,
44926595,Motorola Inc.,T189  ,,,
44926600,Motorola Inc.,MT2-411A33  ,,,
44926600,Motorola Inc.,T250  ,,,
44926601,Motorola Inc.,T250  ,,,
44926607,Motorola Inc.,T250  ,,,
44926618,Motorola Inc.,T250  ,,,
44926620,Motorola Inc.,T250  ,,,
44926630,Motorola Inc.,T250  ,,,
44926635,Motorola Inc.,T250  ,,,
44926640,Motorola Inc.,T250  ,,,
44926650,Motorola Inc.,T250  ,,,
44926661,Motorola Inc.,T250  ,,,
44926667,Motorola Inc.,T250  ,,,
44926669,Motorola Inc.,T250  ,,,
44926675,Motorola Inc.,T250  ,,,
44926680,Motorola Inc.,T250  ,,,
44926693,Motorola Inc.,T250  ,,,
44926695,Motorola Inc.,T250  ,,,
44926700,Motorola Inc.,MC2-41L12  ,,,
44926700,Motorola Inc.,V100  ,,,
44926701,Motorola Inc.,V100  ,,,
44926707,Motorola Inc.,V100  ,,,
44926718,Motorola Inc.,V100  ,,,
44926720,Motorola Inc.,V100  ,,,
44926730,Motorola Inc.,V100  ,,,
44926740,Motorola Inc.,V100  ,,,
44926750,Motorola Inc.,V100  ,,,
44926761,Motorola Inc.,V100  ,,,
44926767,Motorola Inc.,V100  ,,,
44926769,Motorola Inc.,V100  ,,,
44926775,Motorola Inc.,V100  ,,,
44926780,Motorola Inc.,V100  ,,,
44926793,Motorola Inc.,V100  ,,,
44926795,Motorola Inc.,V100  ,,,
44926800,Motorola Inc.,A009  ,,,
44926800,Motorola Inc.,MT3-411B11  ,,,
44926869,Motorola Inc.,MT3-411B11  ,,,
44926900,Motorola Inc.,MC2-41H21  ,,,
44926900,Motorola Inc.,T180  ,,,
44926901,Motorola Inc.,T180  ,,,
44926907,Motorola Inc.,T180  ,,,
44926908,Motorola Inc.,T180  ,,,
44926909,Motorola Inc.,T180  ,,,
44926910,Motorola Inc.,T180  ,,,
44926918,Motorola Inc.,T180  ,,,
44926920,Motorola Inc.,T180  ,,,
44926921,Motorola Inc.,T180  ,,,
44926930,Motorola Inc.,T180  ,,,
44926940,Motorola Inc.,T180  ,,,
44926941,Motorola Inc.,T180  ,,,
44926942,Motorola Inc.,T180  ,,,
44926950,Motorola Inc.,T180  ,,,
44926961,Motorola Inc.,T180  ,,,
44926967,Motorola Inc.,T180  ,,,
44926969,Motorola Inc.,T180  ,,,
44926975,Motorola Inc.,T180  ,,,
44926980,Motorola Inc.,T180  ,,,
44926993,Motorola Inc.,T180  ,,,
44926995,Motorola Inc.,T180  ,,,
44927000,Motorola Inc.,MC2-41E15  ,,,
44927000,Motorola Inc.,V.50  ,,,
44927001,Motorola Inc.,V50  ,,,
44927003,Motorola Inc.,V50  ,,,
44927006,Motorola Inc.,V50  ,,,
44927007,Motorola Inc.,V50  ,,,
44927008,Motorola Inc.,V50  ,,,
44927009,Motorola Inc.,V50  ,,,
44927010,Motorola Inc.,V50  ,,,
44927013,Motorola Inc.,V50  ,,,
44927018,Motorola Inc.,V50  ,,,
44927020,Motorola Inc.,V50  ,,,
44927022,Motorola Inc.,V50  ,,,
44927025,Motorola Inc.,V50  ,,,
44927030,Motorola Inc.,V50  ,,,
44927031,Motorola Inc.,V50  ,,,
44927032,Motorola Inc.,V50  ,,,
44927038,Motorola Inc.,V50  ,,,
44927039,Motorola Inc.,V50  ,,,
44927040,Motorola Inc.,V50  ,,,
44927045,Motorola Inc.,V50  ,,,
44927049,Motorola Inc.,V50  ,,,
44927050,Motorola Inc.,V50  ,,,
44927051,Motorola Inc.,V50  ,,,
44927054,Motorola Inc.,V50  ,,,
44927057,Motorola Inc.,V50  ,,,
44927061,Motorola Inc.,V50  ,,,
44927063,Motorola Inc.,V50  ,,,
44927067,Motorola Inc.,V50  ,,,
44927069,Motorola Inc.,V50  ,,,
44927070,Motorola Inc.,V50  ,,,
44927071,Motorola Inc.,V50  ,,,
44927075,Motorola Inc.,V50  ,,,
44927077,Motorola Inc.,V50  ,,,
44927078,Motorola Inc.,V50  ,,,
44927079,Motorola Inc.,V50  ,,,
44927080,Motorola Inc.,V50  ,,,
44927083,Motorola Inc.,V50  ,,,
44927091,Motorola Inc.,V50  ,,,
44927093,Motorola Inc.,V50  ,,,
44927095,Motorola Inc.,V50  ,,,
44927100,Motorola Inc.,MC2-41L11  ,,,
44927100,Motorola Inc.,V100  ,,,
44927101,Motorola Inc.,V100  ,,,
44927102,Motorola Inc.,V100  ,,,
44927104,Motorola Inc.,V100  ,,,
44927107,Motorola Inc.,V100  ,,,
44927118,Motorola Inc.,V100  ,,,
44927120,Motorola Inc.,V100  ,,,
44927125,Motorola Inc.,V100  ,,,
44927126,Motorola Inc.,V100  ,,,
44927130,Motorola Inc.,V100  ,,,
44927131,Motorola Inc.,V100  ,,,
44927134,Motorola Inc.,V100  ,,,
44927140,Motorola Inc.,V100  ,,,
44927150,Motorola Inc.,V100  ,,,
44927151,Motorola Inc.,V100  ,,,
44927161,Motorola Inc.,V100  ,,,
44927166,Motorola Inc.,V100  ,,,
44927167,Motorola Inc.,V100  ,,,
44927169,Motorola Inc.,V100  ,,,
44927175,Motorola Inc.,V100  ,,,
44927176,Motorola Inc.,V100  ,,,
44927180,Motorola Inc.,V100  ,,,
44927188,Motorola Inc.,V100  ,,,
44927193,Motorola Inc.,V100  ,,,
44927195,Motorola Inc.,V100  ,,,
44927198,Motorola Inc.,V100  ,,,
44927199,Motorola Inc.,V100  ,,,
44927200,Motorola Inc.,M8989  ,,,
44927200,Motorola Inc.,MC2-21A11  ,,,
44927201,Motorola Inc.,M8989  ,,,
44927207,Motorola Inc.,M8989  ,,,
44927210,Motorola Inc.,INCONNU  ,,,
44927211,Motorola Inc.,INCONNU  ,,,
44927212,Motorola Inc.,INCONNU  ,,,
44927218,Motorola Inc.,M8989  ,,,
44927220,Motorola Inc.,M8989  ,,,
44927230,Motorola Inc.,M8989  ,,,
44927231,Motorola Inc.,INCONNU  ,,,
44927235,Motorola Inc.,INCONNU  ,,,
44927237,Motorola Inc.,INCONNU  ,,,
44927240,Motorola Inc.,M8989  ,,,
44927245,Motorola Inc.,INCONNU  ,,,
44927247,Motorola Inc.,INCONNU  ,,,
44927250,Motorola Inc.,M8989  ,,,
44927261,Motorola Inc.,M8989  ,,,
44927265,Motorola Inc.,INCONNU  ,,,
44927266,Motorola Inc.,INCONNU  ,,,
44927267,Motorola Inc.,M8989  ,,,
44927269,Motorola Inc.,M8989  ,,,
44927272,Motorola Inc.,INCONNU  ,,,
44927275,Motorola Inc.,M8989  ,,,
44927278,Motorola Inc.,INCONNU  ,,,
44927280,Motorola Inc.,M8989  ,,,
44927287,Motorola Inc.,INCONNU  ,,,
44927291,Motorola Inc.,INCONNU  ,,,
44927293,Motorola Inc.,M8989  ,,,
44927294,Motorola Inc.,INCONNU  ,,,
44927295,Motorola Inc.,M8989  ,,,
44927296,Motorola Inc.,INCONNU  ,,,
44927299,Motorola Inc.,INCONNU  ,,,
44927300,Motorola Inc.,A008  ,,,
44927300,Motorola Inc.,Accompli 008  ,,,
44927300,Motorola Inc.,MC3-41A11  ,,,
44927301,Motorola Inc.,A008  ,,,
44927305,Motorola Inc.,A008  ,,,
44927307,Motorola Inc.,A008  ,,,
44927314,Motorola Inc.,A008  ,,,
44927315,Motorola Inc.,A008  ,,,
44927318,Motorola Inc.,A008  ,,,
44927320,Motorola Inc.,A008  ,,,
44927329,Motorola Inc.,A008  ,,,
44927330,Motorola Inc.,A008  ,,,
44927331,Motorola Inc.,A008  ,,,
