"35001001";"Nokia Mobile Phones Ltd";"NSE-1(NY) / 5110i";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001030";"Nokia Mobile Phones Ltd ";"NSE-1(NY) / 5110i";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001100";"Eastcom";"Helium";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001200";"Kapsch AG";"GSM-R MT";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001234";"Kapsch AG";"GSM-R MT";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001300";"Kapsch AG";"GSM-R MT";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001355";"Kapsch AG";"GSM-R MT";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001400";"MIKOM";"MO4000";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001500";"Benefon OY";"Esc!";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001569";"Benefon OY";"TGP77EU";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001600";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001632";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001637";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001641";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001651";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001652";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001670";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001700";"Siemens AG";"6686i formerly 6686";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001732";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001737";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001738";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001741";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
